Date,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,DF Avg Rank,% Rank of DF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-03-17 17:00:00+00:00,20.472,20.358,20.37,33276,20.37,-0.0045062772180337355,0.18349742147210502,-0.730502578527895,0.01530068011621077,-0.36516279069767443,1.0,1.0,1.0,1.0,1.0,1.0,23.8386308068455,-0.12084934717615425,-76.82539682539667,-45.36570542040437,0.5488372093023256,0.914,10.953930462118429,26.287099562725736,28.431592613287535
2019-03-18 17:00:00+00:00,20.387,20.278,20.317999999999998,34361,20.317999999999998,-0.002556037569361347,0.20299265510235973,-0.7050073448976403,0.0239898704656788,-0.508,1.0,1.0,1.0,0.0,0.75,0.0,21.14485981308394,-0.12399707930189763,-85.07936507936543,-80.36814823884811,0.4,0.908,10.38333927929223,28.740927876766648,29.752281220670405
2019-03-19 17:00:00+00:00,20.386,20.31,20.375999999999998,34673,20.375999999999998,0.002850545007802562,0.14857008907641817,-0.7674299109235818,0.016874500591888816,-0.4392558139534884,0.0,0.0,0.5,0.5,0.25,0.0,27.47126436781585,-0.1204233984397085,-75.87301587301624,-62.673417431849174,0.47674418604651164,0.916,9.992497568414551,27.659083864795463,30.978634927525928
2019-03-20 17:00:00+00:00,20.475,20.19,20.194000000000003,72998,20.194000000000003,-0.00897220709502635,0.17914778350783978,-0.7228522164921602,0.02557324579288299,-0.7578139534883721,0.33333333333333337,0.6666666666666667,1.0,0.0,0.5,0.33333333333333337,23.431372549019514,-0.13076967812386542,-99.38461538461517,-145.57060563599637,0.14418604651162792,0.902,8.673947564767435,29.565314977606626,32.668253187000076
2019-03-21 17:00:00+00:00,20.278,18.887,19.078,95613,19.078,-0.05684969185911307,0.1620487576183779,-0.6439512423816222,0.07230790525289388,-0.8036744186046512,0.25,1.0,1.0,0.0,0.5625,0.5,12.383419689119052,-0.22641112598895674,-88.7448438420743,-454.0358126721735,0.002325581395348837,0.806,5.121697983286717,55.81964544750514,36.277048296168594
2019-03-22 17:00:00+00:00,19.18,18.784000000000002,19.058,18378,19.058,-0.001048877797019816,0.09245455019013389,-0.7035454498098661,0.06827642010758996,-0.7913488372093024,0.0,0.8,0.8,0.2,0.45,0.2,12.911939492166297,-0.3003591421113079,-84.07902382335864,-280.9220416636817,0.004651162790697674,0.796,4.55036925894563,52.494371475438165,39.68913874094758
2019-03-24 17:00:00+00:00,19.756,19.041,19.691,77770,19.691,0.032674717637036645,-0.08668802417044329,-0.9726880241704433,0.03887464649598812,-0.6673953488372093,0.0,0.0,0.6666666666666667,0.5,0.2916666666666667,0.16666666666666669,36.12261806130897,-0.30437699927712103,-47.298082510168605,-120.4291141507731,0.2186046511627907,0.886,18.098417299704288,43.13764267385846,39.774891268843525
2019-03-25 17:00:00+00:00,20.195,19.614,20.180999999999997,70387,20.180999999999997,0.024579889148545257,-0.15897796530707922,-1.0589779653070792,0.0158428931973889,-0.2697674418604651,0.0,0.0,0.14285714285714288,1.0,0.2857142857142857,0.14285714285714288,45.83772391991567,-0.2649678902272363,-18.826263800116344,-22.327926320939724,0.6302325581395349,0.9,25.85176105431427,37.31697844387685,38.23026648740701
2019-03-26 17:00:00+00:00,20.756,19.768,20.298,30714,20.298,0.00578079131504813,-0.13314059488461738,-1.0391405948846173,0.011214783569270312,-0.13390697674418606,0.125,0.125,0.0,1.0,0.3125,0.375,48.21973550356052,-0.22173889720835405,-23.22515212981757,30.36876355748376,0.772093023255814,0.906,31.980245869753944,29.922882774686162,35.73692747958648
2019-03-27 17:00:00+00:00,20.426,19.41,19.706,10049,19.706,-0.029599201126343535,-0.06966713548992029,-0.9576671354899203,0.03045548726939719,-0.32288372093023254,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.7777777777777777,0.5277777777777778,0.6666666666666667,40.34042553191486,-0.2325681602595644,-53.24543610547677,-40.10678449783597,0.5651162790697675,0.888,26.22552534519402,30.878997171921196,33.7663642689335
2019-03-28 17:00:00+00:00,19.96,19.444000000000003,19.551,9246,19.551,-0.00789672188192989,-0.07960358389331665,-0.9576035838933167,0.03361117226118658,-0.41055813953488374,0.3,0.4,0.7,0.6,0.5,0.6,39.16276507849072,-0.25076694857308013,-61.10547667342816,-63.51402833213116,0.46744186046511627,0.878,23.875682043270935,28.112196365475654,31.936555573327166
2019-03-29 17:00:00+00:00,19.87,19.526,19.816,995,19.816,0.013463256168705525,-0.11023336979736414,-1.0022333697973642,0.019117300657257995,-0.3315348837209302,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.7272727272727273,0.36363636363636365,0.36363636363636365,42.5338189386056,-0.2410279143620393,-47.66734279918876,-41.148840740936194,0.5604651162790698,0.892,22.43261024021479,26.413065097791982,30.23744749883557
