Date,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,DF Avg Rank,% Rank of DF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-03-17 17:00:00+00:00,6.21166,6.16907,6.195130000000001,221057,6.195130000000001,0.003892877336897229,0.04376204615304474,-0.07823795384695525,-0.021859887549398847,0.6361395348837209,1.0,1.0,1.0,1.0,1.0,1.0,63.82198760951652,0.04326054794724854,-11.535240753663288,105.16875686950472,0.7581395348837209,0.122,31.466899786283907,10.298142712605244,36.85495881819107
2019-03-18 17:00:00+00:00,6.22814,6.191,6.2213,264094,6.2213,0.004215388602409577,0.007011512215450322,-0.1269884877845497,-0.028297825259009663,0.7008837209302325,0.0,0.0,0.0,1.0,0.25,0.0,68.93975903614464,0.045488899706358055,-4.280886218550213,127.0859140435876,0.8348837209302326,0.134,32.25218653425087,9.671522903943366,38.06969895950041
2019-03-19 17:00:00+00:00,6.23086,6.20986,6.21138,258786,6.21138,-0.001595794648483928,-0.015596186904203835,-0.14759618690420384,-0.02228996845998866,0.6586976744186046,0.0,0.0,0.5,0.5,0.25,0.5,71.24257408132048,0.04592502829590117,-11.98769230769216,114.53779974372748,0.7906976744186046,0.132,31.5626459238947,9.325980158553035,39.23497042741908
2019-03-20 17:00:00+00:00,6.238519999999999,6.18214,6.22783,457575,6.22783,0.002644864037088674,-0.025832161275199272,-0.16383216127519928,-0.024573621625357468,0.5945581395348837,0.0,0.0,0.33333333333333337,0.0,0.08333333333333334,0.0,71.87489127787632,0.04705561305071804,-6.282322519980884,99.94689864726571,0.7325581395348837,0.138,28.607510172615562,13.056141557653444,39.09861436312095
2019-03-21 17:00:00+00:00,6.5672,6.21148,6.50264,554167,6.50264,0.04318029077260057,-0.04890868364848677,-0.46290868364848675,-0.060441836515535585,0.6464651162790698,0.0,0.0,0.0,0.5,0.125,0.25,84.0784653562847,0.06932731776687717,-13.797820047018462,350.9396749453851,1.0604651162790697,0.414,53.410465972518736,7.979706418199519,41.59180690517779
2019-03-22 17:00:00+00:00,6.6135600000000005,6.4704,6.516780000000001,88470,6.516780000000001,0.002172140626787772,-0.03681043913111426,-0.45881043913111424,-0.054952827309948826,0.6361395348837211,0.2,0.2,0.2,0.4,0.25,0.7,89.87976360301607,0.08711458137336336,-18.819274297048153,280.8375498554205,1.058139534883721,0.422,50.378062063231866,6.828921409628097,44.058504069952555
2019-03-24 17:00:00+00:00,6.52666,6.30178,6.32134,386616,6.32134,-0.030449177915354952,0.14708548210657912,-0.07291451789342088,-0.025147868878685573,0.5427906976744187,1.0,1.0,0.5,0.0,0.625,0.8333333333333333,63.75225531663167,0.08446705763059992,-56.82339672539188,107.88655387187964,0.7627906976744186,0.22,40.49809122490659,20.194908572693958,43.30091550887391
2019-03-25 17:00:00+00:00,6.3429400000000005,6.17317,6.18233,355147,6.18233,-0.022235987932891513,0.21346304110017186,0.10346304110017186,-0.007860158430246381,0.24116279069767443,1.0,1.0,1.0,0.0,0.75,0.8571428571428571,54.14693580194191,0.07034108253150517,-83.85447050130286,-9.086076475494563,0.3511627906976744,0.11,34.9288802721311,27.835473261119915,41.01525362421005
2019-03-26 17:00:00+00:00,6.29509,5.99885,6.12442,241184,6.12442,-0.009411164998648155,0.20200291712246704,0.13000291712246703,0.0004689042289239367,0.10706976744186046,0.875,1.0,1.0,0.0,0.71875,0.75,49.984627391623064,0.05385251420564341,-79.57248133266098,-81.99615470383608,0.17906976744186046,0.072,27.756133277119467,34.20320131812248,38.828829909941355
2019-03-27 17:00:00+00:00,6.38505,6.0860199999999995,6.3034,125154,6.3034,0.028805112291430623,0.14035265926967755,-0.051647340730322455,-0.02052192114483405,0.20567441860465113,0.6666666666666667,0.7777777777777777,0.7777777777777777,0.1111111111111111,0.5833333333333334,0.5555555555555556,56.839935508887905,0.05459802319016127,-50.45631273283343,3.7143240338278813,0.39767441860465114,0.192,28.180942846506262,27.961334607296934,36.08328232726469
2019-03-28 17:00:00+00:00,6.39692,6.21973,6.36383,101390,6.36383,0.0095412269985554,0.14187633484398604,-0.13412366515601398,-0.03505293651623242,0.2472558139534884,0.7,0.4,0.2,0.3,0.4,0.5,58.76417310935835,0.05938053851204561,-40.62566088074055,47.7066325516513,0.5232558139534884,0.276,25.940216331743958,25.04475609954634,33.631356581854554
