Date,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,DF Avg Rank,% Rank of DF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-03-17 17:00:00+00:00,5.39614,5.36897,5.37707,6577,5.37707,0.0005487764747966932,-0.029335312809293135,-0.9933353128092931,-0.0004973202666896059,-0.10353488372093023,1.0,1.0,1.0,1.0,1.0,1.0,59.86232316114695,0.0034435703338777657,-18.83084822751068,101.4318357416466,0.8604651162790697,0.964,23.672299455135672,18.20428495203516,10.648831587412984
2019-03-18 17:00:00+00:00,5.39386,5.37004,5.38438,6834,5.38438,0.001358553192054892,-0.03730530812106064,-1.0073053081210606,0.0034977783047763864,-0.14209302325581397,0.0,0.0,1.0,0.0,0.25,0.0,62.95108259823572,0.004898367276242155,-11.612520983509157,91.61673865589411,0.827906976744186,0.97,22.429590421467825,17.248626655964994,10.820875833499267
2019-03-19 17:00:00+00:00,5.3872,5.3598,5.37338,6311,5.37338,-0.0020450361104277976,0.0018674792936396178,-0.9561325207063603,0.005791484470346478,-0.23939534883720925,1.0,1.0,1.0,0.0,0.75,0.5,58.21625559371419,0.005104850723665955,-22.474572923866692,53.79378466682096,0.7186046511627907,0.958,21.060029150375424,18.477385279843414,10.514538392084717
2019-03-20 17:00:00+00:00,5.44526,5.37291,5.39101,20601,5.39101,0.0032756181750525967,-0.05456060842840027,-1.0285606084284002,-0.004059829068527636,-0.029813953488372125,0.0,0.0,0.0,1.0,0.25,0.33333333333333337,66.32694868380602,0.006614832333770693,-36.07287718598333,130.93163913159296,0.9441860465116279,0.974,29.816712462132372,15.743747890603304,11.969824777984078
2019-03-21 17:00:00+00:00,5.412640000000001,5.38502,5.39622,19525,5.39622,0.0009659570445998802,-0.0685992603010887,-1.0485992603010887,-0.009063307384257919,-0.09627906976744183,0.0,0.0,0.0,0.75,0.1875,0.0,70.90526315789445,0.008138096189735045,-32.60855110047238,107.43896262438851,0.8837209302325582,0.98,28.107142386863774,14.841064863407368,13.321162136319199
2019-03-22 17:00:00+00:00,5.39922,5.38849,5.39729,1724,5.39729,0.00019826729275374078,-0.05686565609209776,-1.0388656560920977,-0.009063368577313113,-0.14711627906976743,0.2,0.2,0.0,0.2,0.15000000000000002,0.0,71.81236448252152,0.00932415082116389,-31.897067624177186,94.61340115149864,0.8348837209302326,0.982,27.448712020681832,14.493402065174621,14.575975397630382
2019-03-24 17:00:00+00:00,5.42892,5.392580000000001,5.4211,14133,5.4211,0.004401771140509119,-0.03373704224618429,-1.0297370422461842,-0.013486298686138277,-0.0029767441860465427,0.6666666666666667,0.33333333333333337,0.0,1.0,0.5,0.6666666666666667,71.10954523280392,0.012046510993124038,-20.997740309403838,162.7593463321609,0.9930232558139535,0.996,31.721311735563752,13.352555027697765,16.4457317751629
2019-03-25 17:00:00+00:00,5.43457,5.4115400000000005,5.4272599999999995,13273,5.4272599999999995,0.001135655649711623,-0.028254414752305057,-1.0262544147523052,-0.012809719912129449,0.0020000000000000018,0.8571428571428571,0.5714285714285715,0.14285714285714288,1.0,0.6428571428571428,0.7142857142857143,72.7566479499947,0.014533528096590587,-15.644011819920552,166.8063736030273,1.0,0.998,31.35484162414313,12.671802633918416,18.302162021432558
2019-03-26 17:00:00+00:00,5.431080000000001,5.32718,5.3372,17899,5.3372,-0.01673323165268107,0.1590795436786998,-0.7489204563213002,0.0007796703959011373,-0.5963720930232559,1.0,1.0,0.75,0.0,0.6875,0.75,45.76017787318881,0.009132148014159291,-91.5142276422765,-89.74611769247325,0.3116279069767442,0.908,25.130054268334167,26.275211060859156,17.15398639853045
2019-03-27 17:00:00+00:00,5.3601,5.32256,5.32658,14342,5.32658,-0.0019917896863955245,0.20533677137052664,-0.6946632286294734,0.0003098996987789466,-0.8674418604651163,1.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,36.34233103159653,0.003949047972207076,-96.72371638141834,-176.3112984502911,0.03255813953488372,0.9,23.328027140116237,25.273568786266047,16.214633131464314
