Date,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,DF Avg Rank,% Rank of DF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-03-14 17:00:00+00:00,67.632,66.065,66.89399999999999,54546,66.89399999999999,-0.005887499027120838,0.2019638485179976,-0.6220361514820023,-0.01142797281250218,-0.11237209302325579,1.0,1.0,1.0,1.0,1.0,1.0,51.05098389982105,0.7467718973370836,-28.054080154514853,85.49757897944868,0.7116279069767442,0.824,23.608478711126992,20.696813487998494,12.929358235444608
2019-03-15 17:00:00+00:00,67.194,66.875,66.97,8821,66.97,0.0011354809084696182,0.15255508673230195,-0.6834449132676981,-0.00827275382322832,-0.11506976744186048,0.0,0.0,1.0,0.0,0.25,0.0,54.83108906213086,0.7466341163948158,-26.219217769193573,87.0350668585856,0.7209302325581395,0.836,23.18936570104524,20.329390245434062,12.475248550002219
2019-03-17 17:00:00+00:00,67.58800000000001,66.638,67.439,39507,67.439,0.006978727666450242,0.0003698494556441112,-0.8636301505443559,-0.019207993105416883,-0.11748837209302321,0.0,0.0,0.0,0.0,0.0,0.0,68.85356324936001,0.7754306228771384,-14.896185417672719,91.28799758395229,0.7465116279069768,0.864,24.17430885764326,19.234282774533924,12.397037631513395
2019-03-18 17:00:00+00:00,68.142,67.084,67.369,42793,67.369,-0.0010385141281127775,0.0168828462780643,-0.8431171537219357,-0.05059900171557566,-0.05534883720930228,0.33333333333333337,0.33333333333333337,0.0,1.0,0.4166666666666667,0.6666666666666667,67.71045140300933,0.7835711265555716,-18.28287606433292,101.93098497667181,0.8046511627906977,0.86,25.884969915130334,18.067027511730853,12.78206754747572
2019-03-19 17:00:00+00:00,68.488,67.148,68.158,47623,68.158,0.01164356790725314,0.010840235453456248,-0.8811597645465438,-0.04768929938459191,-0.019906976744186067,0.25,0.0,0.25,1.0,0.375,0.5,68.29073482428115,0.8439595995052827,-7.214691735898511,117.00012966439475,0.872093023255814,0.892,25.88007167175206,16.685872044042416,13.411912445949527
2019-03-20 17:00:00+00:00,68.65100000000001,67.654,67.819,55326,67.819,-0.004986147691769163,0.042759285304995565,-0.8362407146950044,-0.022794971424684195,-0.020860465116279037,0.6,0.6,0.4,0.8,0.6000000000000001,0.8,65.01671380817689,0.854611997405982,-17.563858982478468,113.27712352937904,0.858139534883721,0.879,25.32995937046592,15.722795782942988,14.125489750213626
2019-03-21 17:00:00+00:00,68.146,66.17,66.23899999999999,53659,66.23899999999999,-0.023572978331088713,0.16688024170443297,-0.6231197582955671,-0.008622734953928707,-0.3179069767441861,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.0,0.625,0.8333333333333333,53.70788935529002,0.7271788390956431,-50.91830272324282,5.78971417637097,0.4720930232558139,0.79,22.551730002255766,22.235513174745837,13.166957780820331
2019-03-22 17:00:00+00:00,67.039,66.23899999999999,66.935,8986,66.935,0.010452585893169613,0.14478043444288166,-0.6852195655571183,-0.04083772583081769,-0.39511627906976743,0.5714285714285715,0.5714285714285715,0.28571428571428575,0.0,0.3571428571428572,0.28571428571428575,53.832116788321144,0.6745724747317325,-36.22545915136167,-9.816189107408755,0.43488372093023253,0.83,21.522496350035198,21.22071127566523,12.276892380669413
2019-03-24 17:00:00+00:00,67.33800000000001,66.331,67.279,50519,67.279,0.005126153058346073,-0.036471844559045674,-0.8844718445590456,-0.04245736719848257,-0.3968372093023256,0.0,0.0,0.25,0.0,0.0625,0.125,69.21090016789348,0.653110822028026,-31.56199677938835,-0.2768466169669342,0.4511627906976744,0.848,21.99848008066487,19.984342186485463,11.74265210872043
2019-03-25 17:00:00+00:00,68.19800000000001,67.154,67.819,47903,67.819,0.0079942393795731,-0.00035943116111891715,-0.8793594311611189,-0.03898458670983983,-0.14179069767441865,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.33333333333333337,0.2777777777777778,0.33333333333333337,65.96230725299824,0.6719302015675481,-26.88206785137332,90.07832183152651,0.7372093023255814,0.879,25.68609569791272,18.76376856150915,12.01627245476172
2019-03-26 17:00:00+00:00,68.33800000000001,67.249,67.844,52967,67.844,0.0003685603338122646,0.042980674063655744,-0.8390193259363443,-0.03721364489426424,-0.1517674418604651,0.6,0.5,0.5,0.3,0.47500000000000003,0.7,62.14070192154987,0.6810117074567188,-31.20649651972206,88.65605824944225,0.7302325581395349,0.882,24.86233200187207,17.559045841349565,12.387685227546976
2019-03-27 17:00:00+00:00,68.07,66.55199999999999,67.295,60165,67.295,-0.008125012323913544,0.11362973381257485,-0.7383702661874252,-0.027718970648613242,-0.40548837209302324,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.0,0.45454545454545453,0.6363636363636364,54.9531561972047,0.6365711584245162,-52.436194895591726,-2.878016520677523,0.44651162790697674,0.852,22.676707242612466,20.051851362431915,11.94164305722651
2019-03-28 17:00:00+00:00,68.90899999999999,67.28,68.19,47832,68.19,0.013211986846882413,0.09940876178569569,-0.7945912382143043,-0.03048901285114263,-0.005627906976744201,0.5833333333333334,0.5833333333333334,0.5,1.0,0.6666666666666667,0.9166666666666667,56.84860968074147,0.6658947036736436,-25.281293952179873,120.86791557979667,0.8883720930232558,0.894,25.335288355268904,18.202579843315867,12.25886636140407
2019-03-29 17:00:00+00:00,68.375,68.048,68.202,7499,68.202,0.0001759634000669938,0.11090795436786993,-0.7850920456321301,-0.058851313180951666,-0.051813953488372144,0.6153846153846154,0.6153846153846154,0.0,0.7692307692307692,0.5,0.6923076923076923,56.73403156807786,0.68223771258765,-24.859353023909815,110.13148524482062,0.8441860465116279,0.896,24.840054752504788,17.84677062302997,12.553430858140375
2019-03-31 16:00:00+00:00,69.387,68.42399999999999,69.36399999999999,36131,69.36399999999999,0.0168941110036744,0.026116059801010616,-0.8798839401989894,-0.05412618286221079,0.11958139534883727,0.35714285714285715,0.14285714285714288,0.07142857142857144,1.0,0.39285714285714285,0.42857142857142855,66.36628677445005,0.7799624322486238,-0.7149518184647297,186.2727982726146,1.0255813953488373,0.906,29.132489927260114,16.581824986102074,13.61779736989723
2019-04-01 16:00:00+00:00,70.05199999999999,69.122,69.869,47228,69.869,0.007254059231373914,0.020229723394280363,-0.8937702766057196,-0.04900013925164087,0.12320930232558147,0.33333333333333337,0.0,0.2,1.0,0.38333333333333336,0.4,68.17554858934172,0.8879238230684905,-4.714064914992096,206.39301629618043,1.0372093023255815,0.914,31.527364086264082,15.644636431664265,15.05008469907652
