Date,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,DF Avg Rank,% Rank of DF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-03-17 17:00:00+00:00,1.13588,1.13194,1.13296,9378,1.13296,0.00040609854627473045,0.07807730374537689,-0.7639226962546231,0.0010355247585427077,-0.08618604651162787,1.0,1.0,1.0,1.0,1.0,1.0,43.43813094894701,-0.0010992642484450865,-25.88292210933708,73.27837837011656,0.7558139534883721,0.842,22.622633947192,18.705003163906298,18.60166344628943
2019-03-18 17:00:00+00:00,1.13616,1.13248,1.13496,10682,1.13496,0.0017637311002663227,0.05936344220451112,-0.7966365577954888,0.00038532567867871674,-0.03972093023255807,0.0,0.0,0.0,1.0,0.25,0.0,47.8675645342312,-0.0006619607208055989,-16.20706337687455,95.39823398309457,0.8162790697674419,0.856,21.753085237644523,17.621682382665668,18.02243845862013
2019-03-19 17:00:00+00:00,1.13662,1.13358,1.135,10654,1.135,3.524291177299095e-05,0.049830702713965724,-0.8081692972860343,0.002791259896129637,-0.025441860465116317,0.0,0.0,1.0,1.0,0.5,0.5,53.370786516853904,-0.00030860940176236085,-8.535300316121997,102.36794171220247,0.8325581395348837,0.858,21.428635568996704,16.758230962485538,17.608721067145243
2019-03-20 17:00:00+00:00,1.1448200000000002,1.1343,1.13523,25879,1.13523,0.0002026226424519074,-0.004435588894098064,-0.864435588894098,0.0021977357235402452,0.07255813953488377,0.0,0.0,0.6666666666666667,1.0,0.4166666666666667,0.33333333333333337,59.12657795974087,-9.902705625952635e-06,-35.28329654157519,135.57549592256836,0.9325581395348838,0.86,30.15563088951698,14.170583481194083,18.92683304288269
2019-03-21 17:00:00+00:00,1.13906,1.1273600000000001,1.1284299999999998,26857,1.1284299999999998,-0.006007987466614878,0.12902276397353749,-0.6229772360264625,0.008453037465017172,-0.11479069767441863,1.0,1.0,1.0,0.0,0.75,0.75,45.00732064421641,-0.0003182105339449848,-60.30169242089855,26.66197403409935,0.6372093023255814,0.752,25.449070183742673,21.21672257767379,18.22273683544991
2019-03-22 17:00:00+00:00,1.1302,1.1282299999999998,1.13014,2189,1.13014,0.0015142327461522293,-0.09855185706099912,-0.8865518570609991,0.006343804078538419,-0.29962790697674424,0.0,0.0,0.8,0.0,0.2,0.0,67.29708431836067,-0.00041972566400749756,-54.01030169242141,-14.85849056604451,0.4883720930232558,0.788,24.748660735636115,20.63279582341651,17.568933214262326
2019-03-24 17:00:00+00:00,1.13314,1.1289200000000001,1.13116,13625,1.13116,0.0009021360006874423,-0.07277960097931968,-0.8807796009793197,0.004456824695891761,-0.2545116279069768,0.16666666666666669,0.16666666666666669,0.6666666666666667,0.16666666666666669,0.2916666666666667,0.33333333333333337,64.6357051555176,-0.00041310959025020466,-60.335689045936824,2.143983993224744,0.5534883720930233,0.808,27.430377941125922,19.401009673063246,17.538671619681928
2019-03-25 17:00:00+00:00,1.1326,1.12781,1.12884,15800,1.12884,-0.002053098066319275,-0.05984789289993231,-0.8158478928999323,0.003332037246174072,-0.36297674418604653,0.28571428571428575,0.42857142857142855,0.5714285714285715,0.0,0.32142857142857145,0.42857142857142855,60.75290348418134,-0.0005882894801523264,-70.58303886925775,-44.49125494701394,0.3930232558139535,0.756,25.56474401593819,19.657574535194904,17.21894572617244
2019-03-26 17:00:00+00:00,1.1294600000000001,1.1242299999999998,1.12628,20595,1.12628,-0.002270390134150911,-0.023514090743345317,-0.7455140907433453,0.0030377138261158563,-0.635953488372093,0.375,0.875,0.5,0.0,0.4375,0.625,55.36496350364956,-0.000923051052239332,-85.0458715596339,-144.81655364284865,0.08604651162790698,0.722,23.671642548863243,23.270807078221644,16.05001295937733
2019-03-27 17:00:00+00:00,1.12676,1.12137,1.12274,20984,1.12274,-0.0031480404118203733,0.10705318539355108,-0.5409468146064489,0.0075419910807135015,-0.6363720930232558,0.8888888888888888,1.0,0.8888888888888888,0.0,0.6944444444444444,0.7777777777777777,36.66666666666711,-0.0014572026992905052,-94.15778251599112,-202.4575848303438,0.011627906976744186,0.648,21.873888799156195,25.533253991081228,15.45494178638464
2019-03-28 17:00:00+00:00,1.12466,1.121,1.12253,19838,1.12253,-0.00018705990870803295,0.10411001719018596,-0.537889982809814,-0.0010795222108598004,-0.6094418604651163,0.8,1.0,0.0,0.2,0.5,0.7,33.33333333333333,-0.0018758434176435745,-93.57682619647346,-172.74048304977674,0.03255813953488372,0.642,20.723004829670476,24.721729643194145,14.979524073086443
2019-03-29 17:00:00+00:00,1.12271,1.12134,1.12178,2370,1.12178,-0.0006683568918008661,0.07338907120904306,-0.554610928790957,0.0022972470204626126,-0.5373023255813953,0.6363636363636364,0.8181818181818181,0.36363636363636365,0.2727272727272727,0.5227272727272727,0.7272727272727273,33.057509309060535,-0.002242290209314435,-96.72544080604536,-143.08410111032794,0.09069767441860466,0.628,20.292609447465406,24.208284881394025,14.538064767880973
2019-03-31 16:00:00+00:00,1.1249799999999999,1.12087,1.12095,14462,1.12095,-0.0007401693809714764,0.1130176590092202,-0.48098234099077974,0.002385484810465289,-0.4265581395348837,0.9166666666666667,1.0,0.41666666666666663,0.33333333333333337,0.6666666666666667,0.75,26.712623869021698,-0.002570050057953299,-99.66597077244319,-111.50735207252112,0.16744186046511628,0.594,22.489561000343215,22.68605647584351,13.530700079896306
2019-04-01 16:00:00+00:00,1.1214,1.11839,1.1186399999999999,12621,1.1186399999999999,-0.0020628783118136255,0.1103609939052977,-0.43763900609470235,0.004230563756677999,-0.41311627906976744,0.8461538461538461,1.0,0.6923076923076923,0.3846153846153846,0.7307692307692307,0.8461538461538461,22.033898305084605,-0.002981827146682381,-99.05410518350412,-122.21597403191433,0.13488372093023257,0.548,21.426923876510813,25.507177810496994,13.18519154180417
